log_id,system_name,regulation,severity,event_type,timestamp,resolved
2938,System_5,CMMC,Medium,Unauthorized Device,2025-02-13 22:29:29,Yes
2939,System_3,GDPR,High,Unauthorized Device,2025-03-12 20:35:37,Yes
2940,System_4,GDPR,High,Login Failure,2025-03-24 01:05:02,No
2941,System_3,GDPR,Low,Access Violation,2025-03-24 05:33:17,Yes
2942,System_1,NIST,High,Access Violation,2025-03-30 13:09:39,No
2943,System_5,NIST,High,Data Leak,2025-01-18 04:22:48,Yes
2944,System_2,GDPR,High,Login Failure,2025-04-01 00:40:08,No
2945,System_4,CMMC,Low,Access Violation,2025-04-13 06:37:55,Yes
2946,System_4,GDPR,Low,Unauthorized Device,2025-02-09 02:35:20,Yes
2947,System_3,CMMC,High,Data Leak,2025-03-03 13:39:03,Yes
2948,System_1,CMMC,Low,Access Violation,2025-03-27 03:14:24,Yes
2949,System_5,NIST,High,Policy Breach,2025-01-19 17:04:33,Yes
2950,System_3,GDPR,High,Policy Breach,2025-05-05 22:16:02,Yes
2951,System_5,CMMC,High,Access Violation,2025-02-12 12:32:47,No
2952,System_1,GDPR,High,Unauthorized Device,2025-01-26 20:17:17,No
2953,System_3,GDPR,Low,Data Leak,2025-03-01 13:24:13,No
2954,System_4,NIST,Medium,Data Leak,2025-05-17 10:41:05,Yes
2955,System_2,CMMC,Low,Policy Breach,2025-03-06 05:51:27,Yes
2956,System_3,GDPR,Medium,Unauthorized Device,2025-02-23 06:47:48,No
2957,System_5,NIST,High,Unauthorized Device,2025-01-02 23:24:31,No
2958,System_2,NIST,Low,Data Leak,2025-05-22 04:40:02,No
2959,System_3,GDPR,Low,Policy Breach,2025-01-11 09:17:22,Yes
2960,System_2,CMMC,High,Policy Breach,2025-01-11 10:59:42,Yes
2961,System_1,CMMC,Low,Data Leak,2025-03-10 10:27:37,No
2962,System_1,GDPR,High,Access Violation,2025-03-27 06:51:38,No
2963,System_4,CMMC,High,Login Failure,2025-04-27 02:03:49,Yes
2964,System_3,GDPR,Medium,Policy Breach,2025-04-08 12:51:43,Yes
2965,System_5,GDPR,Low,Login Failure,2025-04-30 19:54:45,No
2966,System_2,CMMC,Low,Access Violation,2025-03-25 22:03:41,No
2967,System_4,CMMC,Medium,Unauthorized Device,2025-03-27 21:52:19,Yes
2968,System_1,GDPR,Low,Unauthorized Device,2025-02-25 16:20:48,Yes
2969,System_2,CMMC,High,Login Failure,2025-05-20 13:38:52,No
2970,System_1,NIST,Medium,Policy Breach,2025-03-16 03:19:27,No
2971,System_2,NIST,Low,Unauthorized Device,2025-01-01 03:05:04,No
2972,System_3,GDPR,Low,Unauthorized Device,2025-01-31 09:29:01,Yes
2973,System_3,GDPR,Low,Unauthorized Device,2025-04-10 07:47:38,Yes
2974,System_2,GDPR,Low,Login Failure,2025-02-18 09:31:45,Yes
2975,System_2,CMMC,Medium,Data Leak,2025-05-25 16:48:12,No
2976,System_1,NIST,High,Data Leak,2025-04-28 10:11:32,No
2977,System_5,GDPR,Medium,Policy Breach,2025-05-06 09:47:00,Yes
2978,System_2,CMMC,Low,Unauthorized Device,2025-05-26 13:10:36,No
2979,System_3,CMMC,Low,Unauthorized Device,2025-04-04 17:20:11,Yes
2980,System_3,NIST,Medium,Access Violation,2025-05-20 23:42:03,Yes
2981,System_2,GDPR,High,Login Failure,2025-02-14 04:58:58,Yes
2982,System_2,NIST,Medium,Data Leak,2025-04-30 05:19:01,No
2983,System_5,GDPR,High,Login Failure,2025-02-04 13:16:58,Yes
2984,System_4,NIST,Low,Login Failure,2025-02-10 15:49:07,Yes
2985,System_5,GDPR,Medium,Unauthorized Device,2025-05-02 19:26:27,No
2986,System_5,NIST,Medium,Access Violation,2025-01-22 23:08:30,No
2987,System_4,NIST,Medium,Data Leak,2025-01-29 06:30:48,No
2988,System_5,GDPR,High,Unauthorized Device,2025-04-29 01:51:58,Yes
2989,System_2,NIST,Low,Login Failure,2025-05-10 06:31:13,Yes
2990,System_5,NIST,Medium,Data Leak,2025-04-07 11:28:04,Yes
2991,System_5,GDPR,Low,Access Violation,2025-02-13 06:37:29,No
2992,System_4,GDPR,High,Access Violation,2025-01-18 22:20:30,Yes
2993,System_5,GDPR,High,Policy Breach,2025-02-03 08:32:48,No
2994,System_3,NIST,High,Data Leak,2025-04-10 23:06:49,No
2995,System_4,NIST,High,Policy Breach,2025-05-07 10:18:27,Yes
2996,System_5,NIST,High,Policy Breach,2025-02-24 04:22:40,No
2997,System_2,GDPR,High,Unauthorized Device,2025-03-23 12:52:40,No
2998,System_3,CMMC,Medium,Login Failure,2025-01-15 13:14:57,No
2999,System_4,GDPR,Medium,Policy Breach,2025-01-03 13:38:35,Yes
3000,System_4,CMMC,High,Access Violation,2025-02-20 07:09:52,No
3001,System_4,NIST,Low,Login Failure,2025-01-27 06:01:19,Yes
3002,System_3,GDPR,High,Login Failure,2025-01-29 20:59:32,No
3003,System_5,CMMC,High,Login Failure,2025-02-25 18:34:01,No
3004,System_4,NIST,Medium,Access Violation,2025-01-28 05:34:24,No
3005,System_5,NIST,Low,Access Violation,2025-03-10 04:09:13,No
3006,System_2,NIST,Low,Access Violation,2025-03-01 02:45:39,No
3007,System_3,CMMC,Low,Unauthorized Device,2025-05-22 06:20:29,No
3008,System_3,NIST,Low,Login Failure,2025-02-17 20:46:49,No
3009,System_2,GDPR,High,Access Violation,2025-01-05 04:49:07,No
3010,System_4,CMMC,High,Policy Breach,2025-01-24 06:44:53,Yes
3011,System_2,NIST,Medium,Login Failure,2025-01-23 03:55:38,Yes
3012,System_1,CMMC,Low,Unauthorized Device,2025-01-14 07:20:38,No
3013,System_2,CMMC,High,Login Failure,2025-01-19 21:02:43,No
3014,System_4,GDPR,High,Access Violation,2025-02-07 14:34:46,No
3015,System_1,CMMC,Low,Access Violation,2025-02-25 07:20:07,No
3016,System_4,CMMC,Low,Policy Breach,2025-05-20 13:32:30,No
3017,System_1,NIST,Medium,Policy Breach,2025-03-17 02:25:45,No
3018,System_4,CMMC,Medium,Policy Breach,2025-01-22 16:53:55,Yes
3019,System_3,GDPR,Low,Policy Breach,2025-01-24 00:00:53,Yes
3020,System_1,NIST,Medium,Policy Breach,2025-02-23 18:04:27,No
3021,System_2,NIST,Low,Policy Breach,2025-02-23 01:01:39,Yes
3022,System_1,NIST,Medium,Access Violation,2025-01-19 05:17:42,Yes
3023,System_1,CMMC,Low,Unauthorized Device,2025-05-15 04:36:31,No
3024,System_3,GDPR,Medium,Login Failure,2025-01-30 03:10:37,Yes
3025,System_3,CMMC,High,Login Failure,2025-04-15 04:30:49,No
3026,System_5,NIST,Medium,Access Violation,2025-03-19 23:14:59,Yes
3027,System_4,GDPR,Medium,Policy Breach,2025-02-14 02:01:18,Yes
3028,System_5,NIST,Medium,Data Leak,2025-03-02 04:10:06,Yes
3029,System_3,GDPR,Low,Unauthorized Device,2025-01-20 18:15:04,Yes
3030,System_4,GDPR,High,Access Violation,2025-03-21 13:42:08,No
3031,System_1,GDPR,Medium,Data Leak,2025-05-26 17:13:42,No
3032,System_2,GDPR,Medium,Access Violation,2025-01-28 01:45:17,Yes
3033,System_3,NIST,Medium,Policy Breach,2025-03-29 22:21:06,Yes
3034,System_2,NIST,Medium,Login Failure,2025-01-14 11:39:16,Yes
3035,System_3,CMMC,Medium,Login Failure,2025-02-06 09:34:36,Yes
3036,System_5,GDPR,Medium,Login Failure,2025-03-04 21:31:57,No
3037,System_5,CMMC,Low,Access Violation,2025-03-08 07:53:02,Yes
3038,System_2,NIST,Medium,Data Leak,2025-01-07 06:51:48,No
3039,System_5,CMMC,Low,Unauthorized Device,2025-02-18 12:01:39,Yes
3040,System_4,NIST,High,Login Failure,2025-01-15 09:08:54,Yes
3041,System_2,NIST,High,Policy Breach,2025-02-08 12:14:05,Yes
3042,System_1,GDPR,Medium,Data Leak,2025-05-17 18:06:44,No
3043,System_1,NIST,High,Unauthorized Device,2025-04-18 19:46:04,Yes
3044,System_5,GDPR,Low,Access Violation,2025-05-21 12:43:47,No
3045,System_4,GDPR,Medium,Unauthorized Device,2025-01-31 22:09:14,No
3046,System_4,NIST,High,Data Leak,2025-03-05 11:39:50,Yes
3047,System_5,CMMC,Medium,Policy Breach,2025-03-02 11:42:18,Yes
3048,System_3,GDPR,Low,Access Violation,2025-03-16 08:43:49,Yes
3049,System_4,GDPR,High,Unauthorized Device,2025-05-26 10:40:23,Yes
3050,System_3,CMMC,Low,Unauthorized Device,2025-05-25 22:54:47,No
3051,System_5,CMMC,High,Policy Breach,2025-01-04 09:18:23,No
3052,System_1,CMMC,Low,Access Violation,2025-02-19 08:44:20,No
3053,System_3,CMMC,Low,Data Leak,2025-01-08 13:56:23,No
3054,System_5,CMMC,Low,Policy Breach,2025-04-28 07:05:15,No
3055,System_5,NIST,High,Access Violation,2025-05-22 10:07:14,Yes
3056,System_4,NIST,Low,Policy Breach,2025-02-14 17:15:30,No
3057,System_1,NIST,Low,Login Failure,2025-04-28 04:21:30,No
3058,System_1,CMMC,Medium,Unauthorized Device,2025-02-13 02:41:05,Yes
3059,System_4,NIST,Low,Unauthorized Device,2025-04-27 08:42:45,No
3060,System_5,GDPR,Medium,Policy Breach,2025-04-15 10:39:21,No
3061,System_1,CMMC,Low,Login Failure,2025-03-16 04:29:29,No
3062,System_3,GDPR,Medium,Policy Breach,2025-01-09 17:47:42,Yes
3063,System_1,GDPR,Low,Policy Breach,2025-01-31 16:28:29,No
3064,System_2,NIST,Medium,Unauthorized Device,2025-03-01 10:44:06,No
3065,System_1,GDPR,Low,Data Leak,2025-03-07 20:40:25,Yes
3066,System_4,GDPR,High,Login Failure,2025-02-13 06:51:49,No
3067,System_3,NIST,Medium,Unauthorized Device,2025-02-18 03:32:35,No
3068,System_2,NIST,High,Unauthorized Device,2025-05-22 03:21:54,No
3069,System_4,GDPR,High,Unauthorized Device,2025-05-01 06:03:31,No
3070,System_5,CMMC,High,Access Violation,2025-05-04 02:00:28,Yes
3071,System_1,CMMC,Medium,Data Leak,2025-03-18 04:37:28,Yes
3072,System_5,CMMC,Medium,Login Failure,2025-02-11 16:43:33,No
3073,System_3,CMMC,Low,Data Leak,2025-02-09 17:13:31,No
3074,System_2,NIST,Medium,Login Failure,2025-01-29 12:57:21,No
3075,System_2,NIST,Low,Access Violation,2025-04-05 03:41:53,No
3076,System_5,CMMC,Low,Unauthorized Device,2025-05-09 03:00:07,Yes
3077,System_3,CMMC,High,Data Leak,2025-04-30 11:57:06,Yes
3078,System_1,NIST,Low,Unauthorized Device,2025-02-16 15:34:16,No
3079,System_3,CMMC,High,Access Violation,2025-04-21 18:33:27,No
3080,System_3,GDPR,Low,Policy Breach,2025-03-05 15:56:18,No
3081,System_1,GDPR,Medium,Unauthorized Device,2025-02-27 20:47:20,Yes
3082,System_4,CMMC,High,Access Violation,2025-01-31 13:12:25,Yes
3083,System_2,NIST,Low,Policy Breach,2025-02-25 08:43:30,Yes
3084,System_5,NIST,High,Unauthorized Device,2025-04-25 20:21:17,Yes
3085,System_4,GDPR,Medium,Login Failure,2025-03-16 11:44:59,No
3086,System_5,GDPR,Medium,Data Leak,2025-01-26 02:31:27,Yes
3087,System_1,CMMC,Medium,Login Failure,2025-03-01 08:01:35,Yes
3088,System_2,NIST,Medium,Policy Breach,2025-02-13 06:24:36,Yes
3089,System_2,GDPR,Medium,Access Violation,2025-04-05 19:48:26,Yes
3090,System_2,NIST,High,Login Failure,2025-01-25 10:32:07,No
3091,System_2,GDPR,Medium,Policy Breach,2025-02-18 01:15:40,No
3092,System_3,CMMC,Medium,Login Failure,2025-03-24 04:54:58,Yes
3093,System_4,NIST,Medium,Login Failure,2025-02-10 11:43:45,No
3094,System_4,GDPR,Medium,Login Failure,2025-01-22 14:17:58,Yes
3095,System_2,GDPR,Low,Policy Breach,2025-01-05 09:23:41,No
3096,System_4,NIST,Low,Access Violation,2025-01-09 13:27:12,No
3097,System_2,CMMC,Low,Unauthorized Device,2025-01-01 08:00:36,Yes
3098,System_1,GDPR,High,Unauthorized Device,2025-03-16 04:51:50,Yes
3099,System_2,CMMC,Low,Unauthorized Device,2025-02-07 22:46:09,Yes
3100,System_4,GDPR,Medium,Policy Breach,2025-04-06 18:39:15,Yes
3101,System_2,CMMC,Medium,Unauthorized Device,2025-03-05 13:24:30,Yes
3102,System_5,NIST,Medium,Access Violation,2025-03-16 01:29:10,Yes
3103,System_4,CMMC,Low,Policy Breach,2025-02-19 01:41:35,No
3104,System_4,CMMC,Medium,Data Leak,2025-01-25 03:31:03,Yes
3105,System_2,NIST,High,Unauthorized Device,2025-01-16 04:58:36,No
3106,System_1,GDPR,High,Data Leak,2025-05-13 04:19:42,No
3107,System_4,NIST,Low,Data Leak,2025-05-14 12:50:30,No
3108,System_4,NIST,High,Policy Breach,2025-05-01 06:59:29,No
3109,System_2,CMMC,Low,Login Failure,2025-01-28 22:03:38,Yes
3110,System_2,CMMC,High,Policy Breach,2025-02-07 16:21:09,Yes
3111,System_1,NIST,High,Policy Breach,2025-01-13 03:14:55,No
3112,System_1,CMMC,Low,Data Leak,2025-05-11 05:35:54,Yes
3113,System_2,CMMC,High,Policy Breach,2025-03-11 04:53:07,No
3114,System_1,GDPR,High,Unauthorized Device,2025-01-25 18:46:17,No
3115,System_4,GDPR,Low,Login Failure,2025-02-18 08:54:34,No
3116,System_5,NIST,Medium,Policy Breach,2025-04-24 18:48:19,No
3117,System_5,NIST,Low,Unauthorized Device,2025-02-02 16:10:49,Yes
3118,System_3,CMMC,Medium,Login Failure,2025-01-23 00:18:16,No
3119,System_3,NIST,High,Policy Breach,2025-03-09 08:55:36,Yes
3120,System_2,GDPR,Medium,Login Failure,2025-05-05 16:48:14,No
3121,System_5,NIST,Low,Access Violation,2025-05-07 21:10:17,No
3122,System_5,CMMC,Low,Data Leak,2025-01-11 06:49:52,No
3123,System_4,NIST,Medium,Data Leak,2025-01-26 17:09:22,Yes
3124,System_3,NIST,High,Unauthorized Device,2025-05-20 03:49:43,No
3125,System_4,NIST,High,Data Leak,2025-03-14 03:47:01,No
3126,System_2,CMMC,Medium,Access Violation,2025-05-10 07:12:02,No
3127,System_5,NIST,Medium,Policy Breach,2025-04-29 02:29:33,Yes
3128,System_1,GDPR,High,Access Violation,2025-04-08 05:45:44,Yes
3129,System_5,CMMC,Medium,Login Failure,2025-03-02 14:10:58,Yes
3130,System_3,GDPR,Low,Policy Breach,2025-02-19 18:41:44,Yes
3131,System_3,NIST,Medium,Data Leak,2025-04-24 10:39:19,No
3132,System_2,GDPR,Medium,Unauthorized Device,2025-03-03 05:51:10,Yes
3133,System_2,NIST,High,Data Leak,2025-03-30 21:18:43,No
3134,System_5,NIST,High,Login Failure,2025-04-28 00:55:09,Yes
3135,System_5,CMMC,High,Unauthorized Device,2025-04-08 08:20:04,No
3136,System_5,NIST,Low,Data Leak,2025-04-29 15:50:20,No
3137,System_2,GDPR,Low,Data Leak,2025-03-15 10:42:53,Yes
3138,System_5,NIST,High,Access Violation,2025-01-24 09:19:41,No
3139,System_1,GDPR,High,Policy Breach,2025-02-15 07:15:46,No
3140,System_1,NIST,Medium,Login Failure,2025-03-19 10:08:18,No
3141,System_4,GDPR,Low,Policy Breach,2025-02-24 09:35:05,No
3142,System_1,NIST,Low,Access Violation,2025-05-16 20:16:22,Yes
3143,System_4,GDPR,Low,Policy Breach,2025-01-15 05:24:58,Yes
3144,System_2,NIST,Low,Policy Breach,2025-02-26 12:16:45,No
3145,System_5,GDPR,High,Policy Breach,2025-01-26 18:19:56,Yes
3146,System_5,CMMC,High,Access Violation,2025-01-18 03:56:05,Yes
3147,System_4,CMMC,Medium,Data Leak,2025-05-04 11:44:59,Yes
3148,System_1,CMMC,Low,Access Violation,2025-04-30 07:54:09,No
3149,System_1,CMMC,Low,Unauthorized Device,2025-05-02 17:15:34,No
3150,System_2,NIST,Medium,Policy Breach,2025-01-25 03:58:25,Yes
3151,System_1,GDPR,High,Data Leak,2025-03-06 03:53:10,Yes
3152,System_2,NIST,Medium,Policy Breach,2025-01-09 12:44:29,Yes
3153,System_1,GDPR,Medium,Policy Breach,2025-05-13 21:55:02,Yes
3154,System_4,CMMC,High,Login Failure,2025-05-08 12:03:18,Yes
3155,System_5,CMMC,Medium,Login Failure,2025-03-29 19:33:22,Yes
3156,System_2,CMMC,High,Login Failure,2025-05-12 01:12:59,Yes
3157,System_1,GDPR,Low,Data Leak,2025-01-10 15:56:02,No
3158,System_5,GDPR,High,Access Violation,2025-02-09 23:35:40,No
3159,System_5,CMMC,Medium,Unauthorized Device,2025-01-02 03:19:54,No
3160,System_2,CMMC,Medium,Access Violation,2025-01-22 10:31:23,Yes
3161,System_3,GDPR,Medium,Policy Breach,2025-04-24 01:08:29,No
3162,System_5,CMMC,Low,Policy Breach,2025-01-19 20:27:11,Yes
3163,System_1,NIST,High,Policy Breach,2025-01-23 05:15:13,No
3164,System_2,NIST,High,Policy Breach,2025-03-29 15:35:38,No
3165,System_2,NIST,Low,Login Failure,2025-01-31 01:37:15,Yes
3166,System_1,CMMC,Low,Data Leak,2025-02-03 19:43:44,Yes
3167,System_2,GDPR,Medium,Data Leak,2025-04-04 15:35:24,Yes
3168,System_1,CMMC,High,Login Failure,2025-03-21 09:06:41,No
3169,System_1,CMMC,High,Access Violation,2025-03-11 14:59:16,No
3170,System_5,NIST,High,Login Failure,2025-04-22 11:14:56,No
3171,System_4,GDPR,Medium,Login Failure,2025-05-12 19:40:16,Yes
3172,System_4,CMMC,Low,Unauthorized Device,2025-05-16 22:56:36,Yes
3173,System_1,GDPR,High,Data Leak,2025-04-15 08:35:13,No
3174,System_2,NIST,Medium,Login Failure,2025-04-21 07:16:23,Yes
3175,System_4,NIST,Low,Access Violation,2025-03-27 02:04:54,Yes
3176,System_5,CMMC,Low,Login Failure,2025-03-19 02:16:54,No
3177,System_1,GDPR,Medium,Data Leak,2025-03-10 06:08:26,No
3178,System_2,NIST,Medium,Login Failure,2025-02-04 17:11:54,No
3179,System_2,GDPR,High,Access Violation,2025-02-23 19:58:18,Yes
3180,System_2,GDPR,Medium,Access Violation,2025-05-16 04:36:56,Yes
3181,System_1,NIST,Medium,Policy Breach,2025-01-30 15:13:41,No
3182,System_4,CMMC,Low,Policy Breach,2025-03-16 12:06:27,No
3183,System_1,NIST,Low,Unauthorized Device,2025-04-28 07:21:21,No
3184,System_3,CMMC,Low,Policy Breach,2025-05-15 05:22:50,No
3185,System_5,CMMC,High,Login Failure,2025-03-15 21:32:00,Yes
3186,System_2,GDPR,High,Unauthorized Device,2025-04-16 03:13:56,Yes
3187,System_5,GDPR,Medium,Access Violation,2025-01-10 14:35:28,Yes
3188,System_1,GDPR,Low,Data Leak,2025-02-18 00:43:22,Yes
3189,System_1,GDPR,High,Unauthorized Device,2025-05-18 03:02:17,Yes
3190,System_2,CMMC,Low,Access Violation,2025-03-30 05:48:15,No
3191,System_4,GDPR,Medium,Access Violation,2025-05-13 13:53:04,No
3192,System_2,NIST,Low,Login Failure,2025-02-11 13:29:56,Yes
3193,System_1,NIST,Low,Data Leak,2025-04-15 00:42:43,Yes
3194,System_2,GDPR,Low,Unauthorized Device,2025-02-02 01:05:59,Yes
3195,System_4,NIST,High,Unauthorized Device,2025-04-05 21:32:37,Yes
3196,System_1,GDPR,High,Data Leak,2025-03-29 05:55:21,Yes
3197,System_4,NIST,Low,Access Violation,2025-02-20 21:09:22,Yes
3198,System_5,NIST,High,Data Leak,2025-02-05 05:36:09,Yes
3199,System_1,CMMC,Medium,Access Violation,2025-01-28 20:04:06,No
3200,System_5,GDPR,Medium,Policy Breach,2025-01-10 18:01:01,No
3201,System_1,GDPR,High,Data Leak,2025-05-10 14:27:05,Yes
3202,System_5,GDPR,High,Policy Breach,2025-04-17 14:37:10,No
3203,System_2,NIST,High,Login Failure,2025-05-14 13:17:16,Yes
3204,System_4,GDPR,Medium,Access Violation,2025-05-01 01:11:28,Yes
3205,System_2,NIST,Low,Access Violation,2025-03-24 17:22:10,No
3206,System_4,GDPR,Low,Unauthorized Device,2025-04-10 19:33:31,Yes
3207,System_3,NIST,Medium,Policy Breach,2025-05-23 08:40:29,Yes
3208,System_3,CMMC,Medium,Policy Breach,2025-05-01 05:42:09,No
3209,System_3,GDPR,Low,Unauthorized Device,2025-03-03 00:52:08,Yes
3210,System_4,GDPR,Medium,Data Leak,2025-03-30 22:35:27,No
3211,System_3,NIST,High,Access Violation,2025-03-25 16:27:42,No
3212,System_1,CMMC,Medium,Unauthorized Device,2025-01-20 00:47:36,Yes
3213,System_2,GDPR,Low,Data Leak,2025-01-19 16:17:34,No
3214,System_1,NIST,High,Unauthorized Device,2025-01-18 12:31:58,Yes
3215,System_2,CMMC,Low,Access Violation,2025-05-05 09:50:22,Yes
3216,System_5,CMMC,High,Data Leak,2025-05-18 08:50:12,Yes
3217,System_1,GDPR,Medium,Policy Breach,2025-03-05 16:52:25,No
3218,System_4,GDPR,High,Login Failure,2025-01-25 11:30:29,No
3219,System_1,GDPR,Medium,Access Violation,2025-01-30 23:32:04,No
3220,System_5,NIST,Low,Data Leak,2025-05-17 06:50:00,Yes
3221,System_5,GDPR,Low,Login Failure,2025-02-19 22:43:36,Yes
3222,System_3,NIST,Medium,Policy Breach,2025-02-21 08:59:00,Yes
3223,System_3,NIST,Low,Policy Breach,2025-01-11 16:25:22,No
3224,System_1,NIST,High,Data Leak,2025-04-30 08:20:10,Yes
3225,System_2,NIST,Low,Access Violation,2025-03-08 09:32:24,No
3226,System_1,NIST,High,Policy Breach,2025-02-05 19:49:34,No
3227,System_3,NIST,Low,Access Violation,2025-02-13 21:19:51,No
3228,System_2,GDPR,Medium,Unauthorized Device,2025-04-28 22:25:37,No
3229,System_2,CMMC,Medium,Policy Breach,2025-03-22 12:58:16,Yes
3230,System_1,NIST,Medium,Unauthorized Device,2025-05-09 12:04:13,Yes
3231,System_1,CMMC,High,Unauthorized Device,2025-03-26 09:10:44,No
3232,System_1,NIST,Low,Data Leak,2025-03-22 00:33:01,No
3233,System_4,CMMC,Low,Policy Breach,2025-04-16 22:13:16,No
3234,System_1,GDPR,High,Policy Breach,2025-01-18 05:50:40,No
3235,System_3,CMMC,Medium,Data Leak,2025-01-10 13:30:16,No
3236,System_3,CMMC,Medium,Unauthorized Device,2025-02-10 09:51:30,No
3237,System_4,CMMC,Medium,Data Leak,2025-04-18 03:56:01,No
3238,System_1,NIST,High,Policy Breach,2025-03-21 10:32:04,Yes
3239,System_3,GDPR,Medium,Data Leak,2025-04-23 15:36:21,No
3240,System_3,CMMC,Low,Login Failure,2025-02-05 03:07:10,Yes
3241,System_3,NIST,Low,Unauthorized Device,2025-01-12 11:54:41,No
3242,System_5,CMMC,Medium,Login Failure,2025-03-24 23:04:45,Yes
3243,System_5,GDPR,High,Policy Breach,2025-03-24 06:45:12,Yes
3244,System_1,GDPR,Low,Login Failure,2025-04-08 09:12:14,Yes
3245,System_3,CMMC,Medium,Access Violation,2025-03-31 03:21:12,Yes
3246,System_1,CMMC,Low,Policy Breach,2025-04-28 10:05:02,No
3247,System_5,NIST,High,Data Leak,2025-05-06 22:14:00,No
3248,System_3,CMMC,Low,Policy Breach,2025-02-08 10:44:47,No
3249,System_1,NIST,High,Unauthorized Device,2025-03-14 03:37:39,Yes
3250,System_3,NIST,High,Policy Breach,2025-01-28 21:33:24,No
3251,System_1,GDPR,Medium,Data Leak,2025-03-15 20:23:27,No
3252,System_2,NIST,Medium,Access Violation,2025-04-27 06:01:20,No
3253,System_4,NIST,Medium,Access Violation,2025-04-02 08:44:39,Yes
3254,System_3,GDPR,High,Data Leak,2025-02-12 19:44:41,Yes
3255,System_3,CMMC,Medium,Access Violation,2025-02-10 19:43:40,No
3256,System_5,NIST,High,Unauthorized Device,2025-02-25 18:31:36,Yes
3257,System_3,CMMC,Medium,Access Violation,2025-04-30 08:14:46,Yes
3258,System_4,NIST,Low,Data Leak,2025-01-10 03:21:05,No
3259,System_1,CMMC,Medium,Data Leak,2025-02-05 08:00:34,No
3260,System_5,CMMC,High,Policy Breach,2025-05-22 11:04:51,Yes
3261,System_5,GDPR,High,Data Leak,2025-02-12 03:56:56,No
3262,System_2,CMMC,Low,Login Failure,2025-05-17 11:33:23,Yes
3263,System_5,GDPR,Medium,Access Violation,2025-03-22 12:55:45,Yes
3264,System_4,GDPR,Low,Data Leak,2025-02-01 17:19:25,Yes
3265,System_4,GDPR,High,Unauthorized Device,2025-04-20 21:27:26,Yes
3266,System_5,CMMC,High,Unauthorized Device,2025-03-02 06:45:13,No
3267,System_2,GDPR,High,Access Violation,2025-02-26 17:29:56,No
3268,System_4,NIST,Medium,Data Leak,2025-04-05 02:54:36,Yes
3269,System_5,GDPR,High,Policy Breach,2025-02-05 13:13:53,Yes
3270,System_1,CMMC,Medium,Unauthorized Device,2025-01-03 05:12:13,Yes
3271,System_3,CMMC,Medium,Data Leak,2025-04-08 09:40:54,No
3272,System_1,GDPR,Low,Unauthorized Device,2025-02-24 14:58:03,No
3273,System_2,CMMC,High,Unauthorized Device,2025-05-08 00:10:21,No
3274,System_5,NIST,Medium,Data Leak,2025-05-13 02:10:35,Yes
3275,System_3,CMMC,Low,Unauthorized Device,2025-03-10 00:20:44,Yes
3276,System_1,NIST,Medium,Login Failure,2025-04-03 15:58:41,No
3277,System_4,CMMC,Medium,Policy Breach,2025-02-20 22:00:31,No
3278,System_3,GDPR,Low,Access Violation,2025-01-28 14:56:58,Yes
3279,System_3,GDPR,Medium,Login Failure,2025-03-20 07:15:44,No
3280,System_1,NIST,High,Login Failure,2025-04-30 21:49:01,No
